trialnum,filename,facehouse,girlboy
1594,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1595,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1596,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1597,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1598,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1599,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1600,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1601,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1602,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1603,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1604,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1605,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1606,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1607,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1608,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1609,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1610,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1611,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1612,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1613,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1614,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1615,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1616,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1617,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1618,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1619,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1620,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1621,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1622,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1623,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1624,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1625,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1626,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1627,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1628,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1629,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1630,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1631,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1632,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1633,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1634,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1635,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1636,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1637,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1638,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1639,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1640,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1641,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1642,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1643,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1644,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1645,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1646,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1647,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1648,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1649,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1650,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1651,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1652,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1653,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1654,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1655,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1656,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1657,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1658,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1659,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1660,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1661,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1662,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1663,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1664,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1665,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1666,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1667,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1668,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1669,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1670,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1671,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1672,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1673,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1674,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1675,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1676,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1677,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1678,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1679,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1680,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1681,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1682,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1683,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1684,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1685,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1686,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1687,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1688,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1689,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1690,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1691,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1692,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1693,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1694,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1695,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1696,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1697,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1698,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1699,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1700,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1701,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1702,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1703,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1704,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1705,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1706,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1707,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1708,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1709,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1710,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1711,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1712,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1713,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1714,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1715,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1716,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1717,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1718,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1719,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1720,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1721,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1722,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1723,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1724,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1725,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1726,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1727,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1728,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1729,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1730,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1731,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1732,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1733,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1734,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1735,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1736,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1737,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1738,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1739,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1740,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1741,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1742,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1743,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1744,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1745,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1746,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1747,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1748,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1749,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1750,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1751,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1752,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1753,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1754,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1755,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1756,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1757,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1758,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1759,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1760,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1761,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1762,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1763,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1764,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1765,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1766,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1767,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1768,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1769,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1770,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1771,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1772,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1773,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1774,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1775,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1776,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1777,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1778,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1779,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1780,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1781,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1782,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1783,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1784,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1785,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1786,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1787,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1788,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1789,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1790,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1791,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1792,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1793,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1794,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1795,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1796,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1797,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1798,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1799,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1800,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1801,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1802,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1803,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1804,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1805,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1806,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1807,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1808,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1809,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1810,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1811,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1812,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1813,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1814,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1815,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1816,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1817,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1818,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1819,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1820,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1821,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1822,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1823,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1824,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1825,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1826,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1827,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1828,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1829,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1830,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1831,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1832,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1833,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1834,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1835,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1836,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1837,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1838,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1839,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1840,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1841,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1842,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1843,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1844,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1845,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1846,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1847,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1848,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1849,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1850,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1851,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1852,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1853,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1854,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1855,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1856,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1857,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,0
1858,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1859,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1860,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1861,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1862,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1863,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1864,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1865,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1866,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1867,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1868,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1869,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1870,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1871,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1872,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1873,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1874,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1875,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1876,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1877,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1878,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1879,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1880,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1881,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1882,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1883,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1884,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1885,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1886,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1887,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1888,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
1889,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1890,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1891,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1892,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1893,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1894,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1895,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1896,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1897,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,0
1898,stimulus_presentation/stim/face_house/faces\Jodi_3.jpg,1,0
1899,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,0
1900,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1901,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,0
1902,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1903,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,0
1904,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1905,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1906,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1907,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1908,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1909,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1910,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1911,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1912,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1913,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1914,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1915,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1916,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1917,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1918,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1919,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1920,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1921,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1922,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1923,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1924,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1925,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1926,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1927,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1928,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1929,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1930,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1931,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1932,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1933,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1934,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1935,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1936,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1937,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1938,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,1
1939,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1940,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1941,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1942,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1943,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1944,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,1
1945,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1946,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1947,stimulus_presentation/stim/face_house/houses\house7.3.jpg,0,1
1948,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1949,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
1950,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1951,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1952,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,0
1953,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1954,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1955,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1956,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1957,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1958,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
1959,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1960,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,0
1961,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1962,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1963,stimulus_presentation/stim/face_house/faces\Joan_3.jpg,1,0
1964,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1965,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
1966,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1967,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1968,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1969,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1970,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,0
1971,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1972,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1973,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
1974,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1975,stimulus_presentation/stim/face_house/faces\Annie_3.jpg,1,0
1976,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1977,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,0
1978,stimulus_presentation/stim/face_house/houses\house1.3.jpg,0,0
1979,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1980,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
1981,stimulus_presentation/stim/face_house/houses\house5.3.jpg,0,1
1982,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1983,stimulus_presentation/stim/face_house/houses\house6.3.jpg,0,1
1984,stimulus_presentation/stim/face_house/houses\house4.3.jpg,0,1
1985,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1986,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
